G4,20,2021-11-26 08:17:00,2021-11-26 11:40:00,南京,北京,231,184
G104,20,2021-11-26 08:37:00,2021-11-26 13:12:00,南京,北京,231,184
G32,20,2021-11-26 08:58:00,2021-11-26 12:20:00,南京,北京,231,184
G108,20,2021-11-26 09:08:00,2021-11-26 13:36:00,南京,北京,231,184
G112,20,2021-11-26 09:34:00,2021-11-26 14:07:00,南京,北京,231,184
G8,20,2021-11-26 10:01:00,2021-11-26 13:27:00,南京,北京,231,184
G176,20,2021-11-26 10:26:00,2021-11-26 14:51:00,南京,北京,231,184
G10,20,2021-11-26 11:01:00,2021-11-26 14:26:00,南京,北京,231,184
G118,20,2021-11-26 11:25:00,2021-11-26 15:47:00,南京,北京,231,184
G12,20,2021-11-26 12:02:00,2021-11-26 15:31:00,南京,北京,231,184
G180,20,2021-11-26 12:22:00,2021-11-26 17:17:00,南京,北京,231,184
G128,20,2021-11-26 12:43:00,2021-11-26 17:31:00,南京,北京,231,184
G14,20,2021-11-26 13:10:00,2021-11-26 16:38:00,南京,北京,231,184
G130,20,2021-11-26 13:46:00,2021-11-26 18:22:00,南京,北京,231,184
G134,20,2021-11-26 13:56:00,2021-11-26 18:44:00,南京,北京,231,184
G34,20,2021-11-26 14:12:00,2021-11-26 17:40:00,南京,北京,231,184
G138,20,2021-11-26 14:53:00,2021-11-26 19:31:00,南京,北京,231,184
G190,20,2021-11-26 15:16:00,2021-11-26 19:57:00,南京,北京,231,184
G20,20,2021-11-26 16:01:00,2021-11-26 19:36:00,南京,北京,231,184
G144,20,2021-11-26 16:19:00,2021-11-26 20:45:00,南京,北京,231,184
G146,20,2021-11-26 16:36:00,2021-11-26 21:05:00,南京,北京,231,184
G22,20,2021-11-26 17:01:00,2021-11-26 20:37:00,南京,北京,231,184
G148,20,2021-11-26 17:17:00,2021-11-26 21:43:00,南京,北京,231,184
G152,20,2021-11-26 17:35:00,2021-11-26 22:20:00,南京,北京,231,184
G154,20,2021-11-26 18:27:00,2021-11-26 22:49:00,南京,北京,231,184
G158,20,2021-11-26 18:46:00,2021-11-26 23:14:00,南京,北京,231,184
G26,20,2021-11-26 19:08:00,2021-11-26 22:35:00,南京,北京,231,184
K1511,20,2021-11-24 00:46:00,2021-11-24 04:21:00,南京,上海,46,36
K8351,20,2021-11-24 00:58:00,2021-11-24 05:08:00,南京,上海,46,36
K1047,20,2021-11-24 01:11:00,2021-11-24 05:04:00,南京,上海,46,36
K1555,20,2021-11-24 01:30:00,2021-11-24 05:23:00,南京,上海,46,36
Z375,20,2021-11-24 01:45:00,2021-11-24 05:32:00,南京,上海,46,36
K359,20,2021-11-24 02:12:00,2021-11-24 05:56:00,南京,上海,46,36
K151,20,2021-11-24 02:50:00,2021-11-24 11:48:00,南京,上海,46,36
K8361,20,2021-11-24 03:10:00,2021-11-24 08:00:00,南京,上海,46,36
D309,20,2021-11-24 03:44:00,2021-11-24 11:26:00,南京,上海,46,36
K281,20,2021-11-24 04:00:00,2021-11-24 07:10:00,南京,上海,46,36
D709,20,2021-11-24 05:16:00,2021-11-24 07:44:00,南京,上海,46,36
G7029,20,2021-11-24 05:36:00,2021-11-24 07:30:00,南京,上海,46,36
G7031,20,2021-11-24 11:00:00,2021-11-24 07:50:00,南京,上海,46,36
C3854,20,2021-11-24 11:05:00,2021-11-24 09:56:00,南京,上海,46,36
G7035,20,2021-11-24 11:31:00,2021-11-24 08:35:00,南京,上海,46,36
G7037,20,2021-11-24 11:41:00,2021-11-24 08:58:00,南京,上海,46,36
